sample_id,variant,file_size,width,height,channels,mean_intensity,std_intensity,min_intensity,max_intensity
379,0,13613,256,256,1,93.72747802734375,43.22806283923689,0,249
179,0,11829,256,256,1,95.0521240234375,48.34765418977988,0,249
123,0,17183,256,256,1,60.67010498046875,48.05904185217122,0,245
576,0,7981,256,256,1,23.119369506835938,39.207795246279254,0,231
361,0,16115,256,256,1,60.7496337890625,48.558390281305584,0,229
68,0,12879,256,256,1,26.49072265625,35.33692686495273,0,251
503,0,18367,256,256,1,44.728179931640625,44.507436717661115,0,249
364,0,19142,256,256,1,71.79963684082031,42.31493845666974,0,249
321,0,17442,256,256,1,36.11517333984375,36.53588287953825,0,249
153,0,9561,256,256,1,113.40013122558594,35.00639641408084,0,249
618,0,21169,256,256,1,65.08554077148438,47.771259222243216,0,249
421,0,14230,256,256,1,99.57168579101562,45.1236124382506,0,249
546,0,14354,256,256,1,52.77455139160156,48.057098124284614,0,249
633,0,15433,256,256,1,67.47816467285156,43.911213290149696,0,245
46,0,14554,256,256,1,37.12828063964844,45.33497397692673,0,229
342,0,22355,256,256,1,68.98724365234375,46.83662969536671,0,245
258,0,15837,256,256,1,88.31721496582031,47.59375808214014,0,249
349,0,17372,256,256,1,84.30764770507812,45.24768215704394,0,229
220,0,16588,256,256,1,65.62713623046875,53.98372216909895,0,229
376,0,14090,256,256,1,107.71102905273438,37.641802505199784,0,245
666,0,9538,256,256,1,97.65504455566406,51.685115897387554,0,249
39,0,14234,256,256,1,51.663177490234375,48.014349855558734,0,255
280,0,11330,256,256,1,110.72317504882812,36.77255031364368,0,245
140,0,19046,256,256,1,51.28266906738281,47.49779442021765,0,245
52,0,15547,256,256,1,43.11045837402344,48.60589230328948,0,245
311,0,13992,256,256,1,80.17277526855469,54.695625884248386,0,245
155,0,17365,256,256,1,71.91146850585938,47.16156907611769,0,249
315,0,15922,256,256,1,78.01902770996094,54.41791158660198,0,249
604,0,17715,256,256,1,85.99040222167969,49.928173654358716,0,249
669,0,11531,256,256,1,89.89912414550781,51.75660583937258,0,249
232,0,12403,256,256,1,41.833831787109375,49.58688319308557,0,229
148,0,15034,256,256,1,78.562255859375,47.7202749345912,0,249
187,0,18277,256,256,1,60.61920166015625,44.9641042672487,0,229
415,0,12223,256,256,1,88.4698486328125,50.035077481606535,0,249
295,0,16443,256,256,1,44.5723876953125,42.62278953799344,0,245
268,0,11497,256,256,1,93.54536437988281,54.062220173433964,0,249
408,0,14734,256,256,1,101.10948181152344,35.11155915251615,0,245
291,0,8113,256,256,1,116.90609741210938,31.58795290888457,0,245
560,0,16380,256,256,1,57.135894775390625,48.51393756518606,0,251
624,0,12362,256,256,1,105.06330871582031,41.09266803102311,0,249
393,0,10368,256,256,1,104.02336120605469,47.1495619872238,0,249
498,0,10753,256,256,1,83.54249572753906,51.2352469669038,0,249
266,0,12071,256,256,1,54.604522705078125,50.15010610544045,0,245
432,0,15843,256,256,1,92.19891357421875,48.268077719135846,0,249
696,0,16823,256,256,1,81.4666748046875,46.436774344280956,0,245
571,0,12940,256,256,1,55.30201721191406,45.86770932394781,0,249
572,0,12968,256,256,1,80.98907470703125,46.06583141810738,0,249
409,0,13933,256,256,1,91.73793029785156,44.57610404706945,0,245
25,0,12741,256,256,1,27.473236083984375,37.26671559268198,0,249
359,0,13775,256,256,1,80.20295715332031,52.84715998543112,0,249
75,0,16522,256,256,1,74.75970458984375,48.641786607361496,0,245
299,0,11720,256,256,1,92.84420776367188,53.03968812940963,0,249
303,0,15666,256,256,1,67.40953063964844,42.34876073168708,0,245
629,0,10637,256,256,1,97.63882446289062,50.733822951213384,0,245
236,0,15693,256,256,1,75.17068481445312,53.090545858610355,0,245
147,0,15053,256,256,1,70.26898193359375,58.61228019316478,0,249
644,0,14252,256,256,1,74.84562683105469,54.341859906876365,0,249
50,0,17793,256,256,1,41.46263122558594,46.136641273805616,0,249
506,0,14216,256,256,1,76.30682373046875,51.527113862103576,0,249
465,0,10514,256,256,1,112.70152282714844,36.60567081232703,0,229
11,0,16613,256,256,1,47.716766357421875,51.918650247742974,0,229
152,0,14594,256,256,1,59.04644775390625,41.533892772724265,0,245
146,0,19154,256,256,1,51.70964050292969,48.58064404332469,0,249
628,0,10087,256,256,1,109.98110961914062,39.47406170449636,0,245
639,0,19367,256,256,1,83.62796020507812,45.55386030766281,0,249
237,0,17974,256,256,1,53.359710693359375,48.60426279534741,0,230
372,0,17154,256,256,1,79.1678466796875,44.95783575695286,0,249
218,0,17555,256,256,1,61.039306640625,43.05227725751932,0,249
427,0,14609,256,256,1,72.60719299316406,45.29023647719521,0,245
219,0,19010,256,256,1,64.54435729980469,50.42703884367277,0,249
164,0,15889,256,256,1,65.80972290039062,49.94809641903413,0,249
444,0,17653,256,256,1,78.44111633300781,42.25605952003839,0,249
578,0,13756,256,256,1,67.903076171875,49.803116142467005,0,249
265,0,15350,256,256,1,66.19287109375,48.83595688898376,0,229
171,0,14850,256,256,1,78.9166259765625,50.99262594794602,0,249
642,0,8874,256,256,1,114.95578002929688,31.333614176437784,0,229
548,0,16084,256,256,1,56.64988708496094,48.53602373771477,0,245
231,0,21173,256,256,1,48.42243957519531,44.54234678083077,0,245
355,0,16906,256,256,1,83.71435546875,48.629008814350925,0,229
89,0,12507,256,256,1,86.71955871582031,51.906627566974116,0,229
177,0,18750,256,256,1,60.944183349609375,52.06892197111403,0,245
170,0,14758,256,256,1,79.06552124023438,50.17668955541523,0,245
527,0,13156,256,256,1,48.53314208984375,45.885010006548974,0,249
51,0,15615,256,256,1,57.49839782714844,55.944306039957425,0,249
526,0,23261,256,256,1,52.63465881347656,43.814489585286594,0,249
18,0,15624,256,256,1,54.84466552734375,51.7277457915785,0,249
287,0,12695,256,256,1,95.367431640625,51.43829356157314,0,229
519,0,15891,256,256,1,63.24089050292969,50.40694927892752,0,249
541,0,15680,256,256,1,62.73045349121094,50.33994021050654,0,249
31,0,16834,256,256,1,42.10511779785156,42.8743598989839,0,255
193,0,19959,256,256,1,49.8583984375,44.08280088659593,0,249
276,0,17554,256,256,1,49.97515869140625,44.2743579713871,0,249
284,0,14156,256,256,1,84.62057495117188,43.82252241387245,0,229
124,0,12254,256,256,1,85.54132080078125,55.411227890929155,0,249
62,0,18606,256,256,1,49.554718017578125,44.70845153604688,0,255
43,0,16257,256,256,1,39.72808837890625,48.278305769432286,0,245
632,0,13778,256,256,1,93.23287963867188,47.57353153353174,0,229
212,0,17099,256,256,1,55.913238525390625,49.03478527064558,0,249
233,0,11286,256,256,1,92.11149597167969,52.18241289924381,0,249
259,0,16512,256,256,1,78.36123657226562,45.59220448925056,0,229
229,0,14437,256,256,1,55.72447204589844,48.05176642271935,0,245
17,0,15117,256,256,1,49.97236633300781,49.66775676373931,0,229
573,0,13078,256,256,1,72.43434143066406,49.66474018568947,0,249
598,0,16893,256,256,1,77.27734375,51.819667196202595,0,249
605,0,9575,256,256,1,112.10525512695312,32.47455432991513,0,249
136,0,17928,256,256,1,35.89483642578125,44.18854409677002,0,245
522,0,16134,256,256,1,45.86138916015625,45.86520420175486,0,255
214,0,16135,256,256,1,65.52357482910156,49.678000881879406,0,245
687,0,15821,256,256,1,56.13023376464844,47.148946807331434,0,245
57,0,20871,256,256,1,45.006134033203125,44.3905860774051,0,245
6,0,19354,256,256,1,50.51625061035156,48.433347965489425,0,245
211,0,15177,256,256,1,69.46540832519531,48.46900462032188,0,245
423,0,17782,256,256,1,81.56402587890625,47.053707416566674,0,249
688,0,17791,256,256,1,66.14451599121094,43.208141783388484,0,245
404,0,13624,256,256,1,101.22348022460938,43.11856852174709,0,245
679,0,11276,256,256,1,70.22352600097656,57.507552812541405,0,249
313,0,15381,256,256,1,84.75140380859375,50.67509425223283,0,249
614,0,14524,256,256,1,103.54066467285156,40.47459681698711,0,249
665,0,6728,256,256,1,119.60751342773438,18.692555419704288,0,249
54,0,21295,256,256,1,38.544921875,42.35935730407863,0,245
312,0,16875,256,256,1,44.281341552734375,41.97625254058093,0,249
592,0,14771,256,256,1,58.00927734375,45.178533841133095,0,229
82,0,14441,256,256,1,81.13346862792969,47.34474227216515,0,229
454,0,14050,256,256,1,76.02864074707031,53.55497886404686,0,229
150,0,14578,256,256,1,78.220703125,51.73942417309481,0,249
283,0,17812,256,256,1,61.031280517578125,44.63037553567079,0,249
591,0,13298,256,256,1,93.84114074707031,46.15683400255184,0,249
34,0,18536,256,256,1,42.16554260253906,43.236771169563596,0,255
99,0,9353,256,256,1,99.4361572265625,45.5985179194872,0,229
134,0,18915,256,256,1,54.14227294921875,44.816763140681196,0,249
97,0,12487,256,256,1,80.8782958984375,54.663987591741076,0,229
3,0,17651,256,256,1,58.79716491699219,49.008663223370995,0,249
339,0,11983,256,256,1,42.940826416015625,47.86878301823762,0,249
56,0,19143,256,256,1,46.63639831542969,49.918469406446754,0,249
172,0,18290,256,256,1,82.37493896484375,51.68089848232721,0,249
297,0,18055,256,256,1,62.747314453125,43.293663877052104,0,245
238,0,16274,256,256,1,85.74066162109375,42.31471925669831,0,249
478,0,17123,256,256,1,84.79248046875,41.45812414905676,0,249
48,0,19668,256,256,1,54.12225341796875,51.30820884919617,0,245
531,0,18025,256,256,1,76.75613403320312,51.77342284258888,0,245
623,0,16556,256,256,1,90.33282470703125,36.80221821847601,0,229
525,0,19325,256,256,1,59.095184326171875,48.70943985771798,0,249
384,0,15261,256,256,1,99.31451416015625,45.435472485103794,0,249
203,0,14063,256,256,1,95.27078247070312,45.68925782782498,0,229
389,0,14082,256,256,1,97.85984802246094,41.640303576695075,0,249
643,0,12501,256,256,1,72.48497009277344,48.798549980061665,0,229
158,0,16595,256,256,1,82.333984375,51.66883562929269,0,245
394,0,10798,256,256,1,115.63827514648438,27.11016945167825,0,229
362,0,16956,256,256,1,80.12171936035156,49.192716025928746,0,245
610,0,21172,256,256,1,58.00506591796875,44.64093234406527,0,249
95,0,12297,256,256,1,42.39250183105469,43.66012823406681,0,229
285,0,13190,256,256,1,85.77879333496094,50.85909570640493,0,249
185,0,14680,256,256,1,72.07609558105469,46.448527983359625,0,249
694,0,14085,256,256,1,38.061492919921875,41.40255698882131,0,249
529,0,17175,256,256,1,49.225311279296875,43.36150738239973,0,249
585,0,21240,256,256,1,73.56761169433594,49.5165125595607,0,245
517,0,13791,256,256,1,44.25572204589844,43.19534135251667,0,245
247,0,16962,256,256,1,71.54913330078125,48.07594169543774,0,249
491,0,14293,256,256,1,79.79171752929688,52.92875848819667,0,249
230,0,16570,256,256,1,54.2735595703125,54.480447551443916,0,229
87,0,9424,256,256,1,105.5247802734375,43.68029738999808,0,249
181,0,19263,256,256,1,64.64588928222656,51.639612549255766,0,245
260,0,13870,256,256,1,57.687286376953125,54.522990740347254,0,249
201,0,18894,256,256,1,67.56095886230469,48.663450826781926,0,229
19,0,17998,256,256,1,55.51460266113281,49.71931746263003,0,229
484,0,14144,256,256,1,59.915618896484375,48.191844837919454,0,249
425,0,14432,256,256,1,84.83238220214844,47.761841543929165,0,229
198,0,13449,256,256,1,86.07061767578125,54.27939961322696,0,249
255,0,17997,256,256,1,61.912750244140625,44.377604853449796,0,249
269,0,16845,256,256,1,77.19050598144531,44.63857997126383,0,249
37,0,19167,256,256,1,44.66722106933594,44.523704374471116,0,245
401,0,8456,256,256,1,115.21278381347656,30.40550520633448,0,249
189,0,18601,256,256,1,77.62338256835938,49.722840887183985,0,229
396,0,9496,256,256,1,115.92266845703125,32.5938258599375,0,245
294,0,15609,256,256,1,52.68450927734375,50.32029474778847,0,249
627,0,18139,256,256,1,77.11476135253906,45.046491872860535,0,255
10,0,19785,256,256,1,41.1904296875,49.10648149297663,0,245
254,0,15847,256,256,1,62.63554382324219,44.285354536315246,0,245
502,0,13802,256,256,1,49.74418640136719,48.35444496733515,0,249
246,0,16769,256,256,1,47.41014099121094,45.41275426376857,0,245
612,0,19322,256,256,1,85.80674743652344,47.66936542378838,0,249
61,0,16628,256,256,1,70.92050170898438,52.124613854443574,0,249
464,0,16564,256,256,1,67.32621765136719,50.5512216169965,0,249
368,0,17066,256,256,1,77.73434448242188,47.25897598788323,0,249
520,0,13898,256,256,1,45.99806213378906,46.00751711814615,0,245
345,0,22499,256,256,1,66.00654602050781,43.81618532218091,0,229
328,0,18574,256,256,1,66.0972900390625,45.56890408504006,0,235
154,0,12716,256,256,1,97.93269348144531,46.44625375395626,0,249
466,0,15090,256,256,1,85.38435363769531,43.5304640311868,0,249
418,0,17766,256,256,1,87.14474487304688,41.50795714608535,0,249
555,0,18772,256,256,1,71.61669921875,53.77844443531429,0,245
93,0,11783,256,256,1,58.24749755859375,59.65549181507705,0,249
582,0,12532,256,256,1,47.786956787109375,49.232780659301206,0,229
306,0,18563,256,256,1,62.529541015625,52.51251315845651,0,245
327,0,17052,256,256,1,79.420166015625,52.230332802126355,0,229
209,0,14154,256,256,1,65.13529968261719,53.86604808917123,0,249
426,0,14091,256,256,1,102.43063354492188,40.75915698932519,0,229
441,0,7768,256,256,1,88.37400817871094,58.170974457812854,0,245
141,0,20675,256,256,1,70.09225463867188,47.84179495790824,0,249
278,0,14223,256,256,1,71.30830383300781,51.98053226227117,0,229
543,0,14459,256,256,1,55.5194091796875,45.550246329372975,0,229
675,0,16064,256,256,1,67.30390930175781,47.82515981396227,0,249
497,0,12760,256,256,1,51.17259216308594,48.90952040939153,0,249
471,0,10020,256,256,1,96.18638610839844,48.98050664638699,0,249
96,0,14408,256,256,1,66.68339538574219,44.7252544450611,0,245
370,0,19481,256,256,1,77.60690307617188,46.84261788996255,0,245
482,0,7245,256,256,1,22.579177856445312,40.55720363579965,0,245
638,0,14190,256,256,1,84.15203857421875,49.00426216859066,0,249
5,0,19027,256,256,1,52.45745849609375,48.21921539881665,0,255
457,0,15268,256,256,1,76.31048583984375,40.94477255187171,0,249
490,0,12812,256,256,1,44.38084411621094,54.09053891411963,0,249
319,0,18546,256,256,1,75.61225891113281,48.8106193793588,0,229
334,0,19118,256,256,1,59.72547912597656,47.16783790984626,0,245
263,0,17089,256,256,1,71.74006652832031,47.28329812820104,0,249
433,0,16637,256,256,1,87.83433532714844,41.99291794034894,0,249
120,0,14414,256,256,1,59.297119140625,51.02156964552568,0,245
109,0,11983,256,256,1,74.53221130371094,47.79192616767689,0,249
461,0,16352,256,256,1,77.43229675292969,46.01628547659301,0,229
445,0,18614,256,256,1,81.34152221679688,44.35021831708047,0,245
292,0,15383,256,256,1,70.61741638183594,49.1997021799365,0,249
282,0,17061,256,256,1,49.65925598144531,44.0415106544466,0,255
631,0,12005,256,256,1,88.94931030273438,47.76091535487003,0,249
557,0,14615,256,256,1,48.52275085449219,51.55392774364585,0,245
430,0,13839,256,256,1,90.10963439941406,47.22676141087793,0,249
440,0,10723,256,256,1,101.52511596679688,40.824501627736446,0,249
24,0,15719,256,256,1,51.35795593261719,45.437667189304165,0,249
412,0,15979,256,256,1,58.99128723144531,46.024481855520214,0,229
305,0,16426,256,256,1,53.86671447753906,41.48078064388311,0,229
570,0,11249,256,256,1,53.4542236328125,58.744815506222714,0,249
9,0,13794,256,256,1,41.02827453613281,44.92524488163231,0,231
545,0,17228,256,256,1,64.22671508789062,52.83483796657722,0,245
183,0,19066,256,256,1,70.677490234375,51.089028749280665,0,245
76,0,12416,256,256,1,56.48554992675781,52.919763010375334,0,249
132,0,17654,256,256,1,58.29850769042969,49.62571355181625,0,249
33,0,15120,256,256,1,46.2069091796875,48.89750169976049,0,229
417,0,14552,256,256,1,57.543670654296875,47.953174482734816,0,229
138,0,19802,256,256,1,49.47969055175781,46.10046941358911,0,245
86,0,14847,256,256,1,72.05810546875,54.59288309606692,0,245
223,0,13714,256,256,1,52.72004699707031,50.713791236264406,0,249
622,0,14273,256,256,1,62.031585693359375,44.309908145509695,0,229
101,0,11211,256,256,1,68.14569091796875,48.2364275633913,0,249
286,0,13978,256,256,1,77.73381042480469,48.371400735364986,0,245
552,0,20215,256,256,1,52.0316162109375,50.0474314959418,0,245
326,0,13963,256,256,1,98.85877990722656,48.56206450522281,0,249
580,0,10472,256,256,1,82.5262451171875,58.26692456240849,0,249
78,0,13602,256,256,1,90.34074401855469,44.54613441031123,0,245
135,0,18664,256,256,1,56.27000427246094,49.646058852465835,0,229
90,0,16557,256,256,1,44.29289245605469,43.014720957063865,0,249
588,0,11232,256,256,1,93.93145751953125,48.913413654403726,0,249
523,0,15999,256,256,1,64.23509216308594,43.40599389503339,0,245
387,0,13810,256,256,1,90.29484558105469,35.24884803974778,0,249
224,0,14737,256,256,1,53.45440673828125,52.261935794354535,0,245
489,0,10458,256,256,1,102.26231384277344,46.83657662895485,0,229
683,0,11654,256,256,1,108.95407104492188,40.12091818587855,0,229
613,0,21265,256,256,1,64.03068542480469,44.899811037275256,0,255
686,0,11737,256,256,1,49.35847473144531,50.052194033636354,0,249
354,0,17301,256,256,1,96.50382995605469,43.93884067599619,0,245
383,0,21389,256,256,1,77.45535278320312,42.44747683701774,0,245
66,0,15168,256,256,1,80.82997131347656,52.271695446112986,0,245
105,0,11270,256,256,1,50.55072021484375,52.331121874272505,0,245
397,0,17707,256,256,1,84.59234619140625,44.88387780244962,0,249
67,0,14844,256,256,1,90.36886596679688,51.41207476648869,0,249
597,0,20140,256,256,1,77.73030090332031,45.202107592786724,0,245
241,0,16550,256,256,1,70.65003967285156,52.47977757905383,0,245
243,0,17984,256,256,1,51.17002868652344,48.986008553171025,0,255
336,0,13108,256,256,1,44.8887939453125,49.80948315304192,0,249
267,0,14791,256,256,1,51.86845397949219,51.70125018761027,0,249
204,0,14852,256,256,1,76.6981201171875,48.060923633438875,0,229
20,0,15447,256,256,1,47.850341796875,47.52026194470451,0,249
678,0,10298,256,256,1,68.17936706542969,58.50893269215543,0,245
330,0,9164,256,256,1,19.407272338867188,37.96511655028289,0,249
400,0,15165,256,256,1,84.80619812011719,48.33203322669626,0,245
4,0,13506,256,256,1,52.96466064453125,53.747842456762,0,249
102,0,12092,256,256,1,52.76441955566406,42.03605192160658,0,229
234,0,18915,256,256,1,50.579986572265625,50.242278415500614,0,229
486,0,11705,256,256,1,84.09681701660156,40.63938535421305,0,249
537,0,17626,256,256,1,67.80183410644531,51.765819165425164,0,229
293,0,12106,256,256,1,64.57527160644531,48.328956110555964,0,229
650,0,16933,256,256,1,68.22247314453125,46.7533239056573,0,245
449,0,14861,256,256,1,87.586181640625,47.03173134326166,0,249
413,0,13195,256,256,1,93.38945007324219,50.12340135048907,0,249
479,0,14148,256,256,1,99.16661071777344,44.43012946275006,0,229
483,0,10645,256,256,1,94.20077514648438,39.93100590460306,0,229
439,0,17399,256,256,1,89.9000244140625,42.424953301059276,0,245
26,0,16233,256,256,1,45.695343017578125,44.98842509600836,0,231
156,0,21067,256,256,1,51.93595886230469,43.06589625891082,0,229
79,0,11700,256,256,1,59.04023742675781,58.245999164485234,0,229
606,0,17834,256,256,1,91.12208557128906,43.48244502567829,0,245
481,0,15051,256,256,1,67.97077941894531,50.24930083022248,0,249
149,0,19331,256,256,1,64.41011047363281,42.44323574145921,0,245
672,0,11767,256,256,1,81.09190368652344,54.74008875826023,0,245
77,0,12610,256,256,1,62.23442077636719,50.41742710084424,0,245
353,0,18014,256,256,1,91.08758544921875,38.53981580172994,0,249
36,0,14394,256,256,1,56.2542724609375,51.871005764977184,0,249
113,0,14870,256,256,1,73.99330139160156,50.81608121246395,0,229
304,0,13974,256,256,1,22.562347412109375,33.07544136207856,0,245
249,0,14416,256,256,1,33.018280029296875,41.603313141812215,0,245
429,0,14393,256,256,1,62.90019226074219,49.69609425931785,0,245
488,0,11554,256,256,1,41.4180908203125,49.35814528746308,0,249
186,0,18866,256,256,1,59.66471862792969,39.44973489890554,0,245
228,0,16359,256,256,1,49.458831787109375,43.8916754141006,0,245
535,0,16980,256,256,1,66.19247436523438,53.523701507391294,0,249
205,0,20332,256,256,1,51.388092041015625,46.30428172588073,0,249
160,0,14165,256,256,1,93.05412292480469,48.37668041312851,0,249
600,0,13095,256,256,1,76.46511840820312,51.10489447766605,0,249
308,0,14866,256,256,1,74.53231811523438,47.25589381202118,0,245
599,0,22066,256,256,1,75.27207946777344,45.91265497071048,0,249
366,0,14095,256,256,1,90.52784729003906,49.247576066789506,0,249
603,0,22439,256,256,1,68.32821655273438,44.67070066080589,0,229
539,0,17384,256,256,1,63.88209533691406,51.15233911897834,0,249
513,0,19469,256,256,1,65.01104736328125,53.80638025757319,0,249
23,0,14745,256,256,1,50.110015869140625,51.02552497523932,0,249
49,0,18363,256,256,1,48.42124938964844,51.13197627039247,0,249
693,0,11908,256,256,1,86.71476745605469,46.60066257186785,0,249
495,0,13721,256,256,1,63.67059326171875,48.81963250636207,0,245
469,0,14601,256,256,1,71.29393005371094,50.85920804284703,0,249
180,0,16430,256,256,1,68.03135681152344,50.85450403928275,0,229
104,0,12904,256,256,1,66.2642822265625,52.72269555730768,0,249
448,0,11609,256,256,1,103.3048095703125,40.804846263367025,0,249
554,0,14229,256,256,1,64.29789733886719,52.043146741680424,0,249
655,0,9118,256,256,1,54.41575622558594,60.93746881135538,0,245
382,0,16102,256,256,1,101.26101684570312,40.563700944533984,0,249
216,0,16948,256,256,1,61.52397155761719,48.22731430973988,0,249
700,0,14119,256,256,1,72.6396484375,52.383660149027634,0,229
279,0,18169,256,256,1,52.11688232421875,41.75030420275145,0,229
184,0,17479,256,256,1,60.37501525878906,47.3790223922747,0,255
272,0,14780,256,256,1,65.34580993652344,49.77643590712107,0,245
40,0,20048,256,256,1,50.11418151855469,41.49699824490509,0,249
256,0,9912,256,256,1,114.20045471191406,31.65944840029609,0,245
637,0,7469,256,256,1,105.35818481445312,43.682374137953495,0,249
347,0,18027,256,256,1,56.604339599609375,50.76871187248415,0,245
12,0,17113,256,256,1,66.08186340332031,50.43800004756568,0,249
174,0,16322,256,256,1,74.00460815429688,53.81923550739876,0,249
676,0,17911,256,256,1,71.36306762695312,48.40879113441611,0,231
300,0,16162,256,256,1,61.34367370605469,51.81738647494418,0,235
320,0,16437,256,256,1,81.89999389648438,47.78511977717648,0,249
595,0,18368,256,256,1,72.62028503417969,41.663036262286305,0,229
636,0,10616,256,256,1,93.39576721191406,50.9636762307206,0,229
574,0,12065,256,256,1,36.490509033203125,44.223899272397304,0,255
64,0,16791,256,256,1,24.152130126953125,33.112939390910526,0,255
245,0,13362,256,256,1,78.15234375,48.82503130824369,0,249
42,0,19386,256,256,1,45.66719055175781,46.12544231140682,0,229
410,0,7032,256,256,1,118.5672607421875,24.00483321626308,0,229
165,0,13965,256,256,1,73.25154113769531,43.292222834923415,0,245
47,0,19011,256,256,1,72.16877746582031,58.14635918781904,0,249
661,0,12594,256,256,1,47.63468933105469,46.45744379672537,0,255
121,0,18032,256,256,1,57.95817565917969,48.31763715933384,0,245
420,0,14991,256,256,1,88.90313720703125,42.13095043773447,0,245
532,0,15070,256,256,1,67.6585693359375,50.510315420911766,0,245
357,0,17031,256,256,1,76.20822143554688,44.60048835560423,0,249
119,0,15631,256,256,1,64.62776184082031,48.74006156365046,0,245
463,0,15175,256,256,1,55.667877197265625,43.81721695654518,0,245
648,0,16890,256,256,1,87.627197265625,49.04650317741102,0,229
646,0,21533,256,256,1,66.61021423339844,45.15035745009761,0,229
302,0,10326,256,256,1,70.57662963867188,59.81533665367292,0,245
553,0,16869,256,256,1,54.43000793457031,48.75598185242484,0,245
70,0,17018,256,256,1,63.70988464355469,46.73379987211805,0,249
323,0,15228,256,256,1,74.1541748046875,45.22855340509887,0,249
337,0,16535,256,256,1,64.50698852539062,44.77386193022488,0,255
621,0,11585,256,256,1,77.81167602539062,49.99427971817948,0,249
611,0,12161,256,256,1,104.24148559570312,41.90328966741404,0,245
625,0,10115,256,256,1,108.2713623046875,41.3521687821555,0,249
7,0,17528,256,256,1,58.815155029296875,50.63526895814575,0,229
536,0,15533,256,256,1,79.49191284179688,52.72058438224755,0,245
640,0,19545,256,256,1,72.08895874023438,48.65650642860291,0,229
333,0,14300,256,256,1,48.57579040527344,53.818575036859365,0,229
222,0,14520,256,256,1,65.06401062011719,47.21796642900154,0,249
151,0,14357,256,256,1,86.22593688964844,49.23486398427659,0,245
98,0,9307,256,256,1,97.9306640625,51.5689258154957,0,229
128,0,14674,256,256,1,51.15782165527344,48.074452300876274,0,249
673,0,14044,256,256,1,69.29002380371094,49.55385157478104,0,245
310,0,14639,256,256,1,34.2569580078125,41.027552734986095,0,249
411,0,12909,256,256,1,64.20558166503906,55.8221821106802,0,245
32,0,13916,256,256,1,62.2540283203125,54.096051859541596,0,249
589,0,17853,256,256,1,81.50506591796875,46.53059026113215,0,249
689,0,10218,256,256,1,109.82919311523438,40.58076542848869,0,249
27,0,15877,256,256,1,73.47900390625,54.85363368992309,0,245
360,0,16668,256,256,1,96.27554321289062,40.60039974836322,0,245
143,0,18355,256,256,1,62.921417236328125,44.9314621730806,0,249
